,problem,neurons_1,neurons_2,neurons_3,activation,learning_rate,lambda_2,momentum,test_number,abs_error,rel_error
6228,5,3,0,0,2,0.001584893192461114,0.01,0.0,0,0.01809772153129014,0.01702971299902452
6229,5,3,0,0,2,0.001584893192461114,0.01,0.0,1,0.01809950151450807,0.017031387939336312
6230,5,3,0,0,2,0.001584893192461114,0.01,0.0,2,0.027467757728088394,0.02584679126747162
6231,5,3,0,0,2,0.001584893192461114,0.01,0.01,0,0.016610124435891445,0.015629904103246006
6232,5,3,0,0,2,0.001584893192461114,0.01,0.01,1,0.010044106560757929,0.009451369431538221
6233,5,3,0,0,2,0.001584893192461114,0.01,0.01,2,0.007987961859621856,0.0075165648715126935
6234,5,3,0,0,2,0.001584893192461114,0.01,0.1,0,0.007184338107008064,0.006760365708952347
6235,5,3,0,0,2,0.001584893192461114,0.01,0.1,1,0.0043286737582223025,0.0040732238940400815
6236,5,3,0,0,2,0.001584893192461114,0.01,0.1,2,0.004414646693530143,0.004154123271978066
6237,5,3,0,0,2,0.00630957344480193,0.0,0.0,0,0.000920618119874379,0.0008662892915031271
6238,5,3,0,0,2,0.00630957344480193,0.0,0.0,1,0.003887805262855564,0.0036583725585597245
6239,5,3,0,0,2,0.00630957344480193,0.0,0.0,2,0.003282249996800541,0.003088553182781661
6240,5,3,0,0,2,0.00630957344480193,0.0,0.01,0,0.002929196440818762,0.002756334526346951
6241,5,3,0,0,2,0.00630957344480193,0.0,0.01,1,0.001285759045570376,0.0012098820005659724
6242,5,3,0,0,2,0.00630957344480193,0.0,0.01,2,0.001125258461531911,0.0010588531057061882
6243,5,3,0,0,2,0.00630957344480193,0.0,0.1,0,0.0015282115424448438,0.0014380265451999696
6244,5,3,0,0,2,0.00630957344480193,0.0,0.1,1,0.002418767922938133,0.002276028143524356
6245,5,3,0,0,2,0.00630957344480193,0.0,0.1,2,0.0010425190734963626,0.0009809964523410579
6246,5,3,0,0,2,0.00630957344480193,0.001,0.0,0,0.0036248175114548227,0.0034109046151023052
6247,5,3,0,0,2,0.00630957344480193,0.001,0.0,1,0.0019656684141164493,0.0018496675885842561
6248,5,3,0,0,2,0.00630957344480193,0.001,0.0,2,0.004611893278366308,0.0043397296602734085
6249,5,3,0,0,2,0.00630957344480193,0.001,0.01,0,0.0013627145672283128,0.0012822961133181789
6250,5,3,0,0,2,0.00630957344480193,0.001,0.01,1,0.0016823982612604786,0.0015831141776487141
6251,5,3,0,0,2,0.00630957344480193,0.001,0.01,2,0.001913452625317988,0.0018005332323218918
6252,5,3,0,0,2,0.00630957344480193,0.001,0.1,0,0.0024666007934125,0.0023210382324844276
6253,5,3,0,0,2,0.00630957344480193,0.001,0.1,1,0.001283857545476406,0.0012080927145051864
6254,5,3,0,0,2,0.00630957344480193,0.001,0.1,2,0.002281438597355974,0.0021468030917978003
6255,5,3,0,0,2,0.00630957344480193,0.01,0.0,0,0.004665473574993536,0.0043901480000841245
6256,5,3,0,0,2,0.00630957344480193,0.01,0.0,1,0.0036224423360980904,0.0034086696069783504
6257,5,3,0,0,2,0.00630957344480193,0.01,0.0,2,0.00434317078660219,0.004086865403122943
6258,5,3,0,0,2,0.00630957344480193,0.01,0.01,0,0.003519782619412462,0.003312068191783915
6259,5,3,0,0,2,0.00630957344480193,0.01,0.01,1,0.004472539677131163,0.004208599792333295
6260,5,3,0,0,2,0.00630957344480193,0.01,0.01,2,0.003803565778447828,0.0035791043346471603
6261,5,3,0,0,2,0.00630957344480193,0.01,0.1,0,0.003301811613752088,0.0031069604017183506
6262,5,3,0,0,2,0.00630957344480193,0.01,0.1,1,0.00299022992506012,0.002813766215643516
6263,5,3,0,0,2,0.00630957344480193,0.01,0.1,2,0.003947224203932215,0.0037142849844135433
6264,5,3,0,0,2,0.025118864315095794,0.0,0.0,0,0.0010596074147428119,0.0009970763520429778
6265,5,3,0,0,2,0.025118864315095794,0.0,0.0,1,0.0007840907796577197,0.000737818897238853
6266,5,3,0,0,2,0.025118864315095794,0.0,0.0,2,0.0008532606347202991,0.0008029068022474057
6267,5,3,0,0,2,0.025118864315095794,0.0,0.01,0,0.0010863698599739133,0.0010222594537196053
6268,5,3,0,0,2,0.025118864315095794,0.0,0.01,1,0.0011098343119342006,0.0010443391880039577
6269,5,3,0,0,2,0.025118864315095794,0.0,0.01,2,0.0018187255538402618,0.0017113963297723275
6270,5,3,0,0,2,0.025118864315095794,0.0,0.1,0,0.0004474897807765967,0.00042108187616027407
6271,5,3,0,0,2,0.025118864315095794,0.0,0.1,1,0.0010730332692597232,0.0010097099009012886
6272,5,3,0,0,2,0.025118864315095794,0.0,0.1,2,0.0005602433553688984,0.0005271814761348416
6273,5,3,0,0,2,0.025118864315095794,0.001,0.0,0,0.0010063197639400018,0.0009469333880242689
6274,5,3,0,0,2,0.025118864315095794,0.001,0.0,1,0.00048213689807462013,0.00045368434840014916
6275,5,3,0,0,2,0.025118864315095794,0.001,0.0,2,0.0030028883727264803,0.0028256776449578956
6276,5,3,0,0,2,0.025118864315095794,0.001,0.01,0,0.001067651623547318,0.0010046458445345113
6277,5,3,0,0,2,0.025118864315095794,0.001,0.01,1,0.0006997299356433207,0.0006584364755656715
6278,5,3,0,0,2,0.025118864315095794,0.001,0.01,2,0.0010563477614022215,0.0009940090620103297
6279,5,3,0,0,2,0.025118864315095794,0.001,0.1,0,0.0005291517638438315,0.0004979247059143834
6280,5,3,0,0,2,0.025118864315095794,0.001,0.1,1,0.002275889856569651,0.0021415818012097175
6281,5,3,0,0,2,0.025118864315095794,0.001,0.1,2,0.000507907413747154,0.0004779340576788193
6282,5,3,0,0,2,0.025118864315095794,0.01,0.0,0,0.003429685107988208,0.0032272876430928226
6283,5,3,0,0,2,0.025118864315095794,0.01,0.0,1,0.003462388229874577,0.0032580608417484705
6284,5,3,0,0,2,0.025118864315095794,0.01,0.0,2,0.003357496478273115,0.003159359111663306
6285,5,3,0,0,2,0.025118864315095794,0.01,0.01,0,0.0031645890852944466,0.0029778358446522148
6286,5,3,0,0,2,0.025118864315095794,0.01,0.01,1,0.0033886722005135217,0.003188695047757444
6287,5,3,0,0,2,0.025118864315095794,0.01,0.01,2,0.0036658728956226977,0.003449537180435725
6288,5,3,0,0,2,0.025118864315095794,0.01,0.1,0,0.0029910680330521265,0.002814554864012394
6289,5,3,0,0,2,0.025118864315095794,0.01,0.1,1,0.0033098737976090522,0.003114546808492932
6290,5,3,0,0,2,0.025118864315095794,0.01,0.1,2,0.0032725712632661833,0.0030794456244628322
6291,5,3,0,0,2,0.1,0.0,0.0,0,0.0005983197246266905,0.0005630108284311499
6292,5,3,0,0,2,0.1,0.0,0.0,1,0.0005370245851323039,0.0005053329250542068
6293,5,3,0,0,2,0.1,0.0,0.0,2,0.0008036757184617596,0.0007562480617256426
6294,5,3,0,0,2,0.1,0.0,0.01,0,0.0008049284290817713,0.0007574268456014329
6295,5,3,0,0,2,0.1,0.0,0.01,1,0.0007160512108111217,0.0006737945763854459
6296,5,3,0,0,2,0.1,0.0,0.01,2,0.0007999857264519847,0.0007527758287825887
6297,5,3,0,0,2,0.1,0.0,0.1,0,0.0005053674421766189,0.0004755439785300653
6298,5,3,0,0,2,0.1,0.0,0.1,1,0.0004505985473927714,0.00042400718381090124
6299,5,3,0,0,2,0.1,0.0,0.1,2,0.0005080982231353426,0.00047811360675148863
6300,5,3,0,0,2,0.1,0.001,0.0,0,0.0004811372761101771,0.0004527437175515336
6301,5,3,0,0,2,0.1,0.001,0.0,1,0.0004699410993539459,0.0004422082655325979
6302,5,3,0,0,2,0.1,0.001,0.0,2,0.0004800120066437641,0.000451684854090382
6303,5,3,0,0,2,0.1,0.001,0.01,0,0.00048670829344729747,0.00045798597007485367
6304,5,3,0,0,2,0.1,0.001,0.01,1,0.0004737688145146175,0.0004458100941117122
6305,5,3,0,0,2,0.1,0.001,0.01,2,0.0008188688204219137,0.0007705445667027471
6306,5,3,0,0,2,0.1,0.001,0.1,0,0.00045768264155463933,0.00043067322131325176
6307,5,3,0,0,2,0.1,0.001,0.1,1,0.00048377736377084267,0.0004552280045970419
6308,5,3,0,0,2,0.1,0.001,0.1,2,0.0004512378734186484,0.00042460878101829933
6309,5,3,0,0,2,0.1,0.01,0.0,0,0.0032757569753766517,0.0030824433367905965
6310,5,3,0,0,2,0.1,0.01,0.0,1,0.0032980190417109534,0.003103391642342924
6311,5,3,0,0,2,0.1,0.01,0.0,2,0.0030754927183062803,0.002893997359435116
6312,5,3,0,0,2,0.1,0.01,0.01,0,0.00333530909667401,0.003138481083444156
6313,5,3,0,0,2,0.1,0.01,0.01,1,0.003308401026441297,0.003113160950596028
6314,5,3,0,0,2,0.1,0.01,0.01,2,0.0032782400090786046,0.0030847798381694056
6315,5,3,0,0,2,0.1,0.01,0.1,0,0.003062826308503129,0.002882078437856908
6316,5,3,0,0,2,0.1,0.01,0.1,1,0.0032869330545282774,0.003092959877233409
6317,5,3,0,0,2,0.1,0.01,0.1,2,0.0030287947396041297,0.0028500551883967767
6318,5,8,0,0,0,0.0001,0.0,0.0,0,0.22300051299543544,0.20984048894671986
6319,5,8,0,0,0,0.0001,0.0,0.0,1,0.24205935672731563,0.22777460503343366
6320,5,8,0,0,0,0.0001,0.0,0.0,2,0.26188674680204554,0.24643191291103406
6321,5,8,0,0,0,0.0001,0.0,0.01,0,0.24875778118581934,0.23407773252253436
6322,5,8,0,0,0,0.0001,0.0,0.01,1,0.16971503213853997,0.15969956681798514
6323,5,8,0,0,0,0.0001,0.0,0.01,2,0.22750001464100048,0.214074459589385
6324,5,8,0,0,0,0.0001,0.0,0.1,0,0.23131271604509515,0.21766216042512007
6325,5,8,0,0,0,0.0001,0.0,0.1,1,0.2029016112467782,0.1909276922289982
6326,5,8,0,0,0,0.0001,0.0,0.1,2,0.2109130150458352,0.19846631565081133
6327,5,8,0,0,0,0.0001,0.001,0.0,0,0.2629073850295083,0.2473923197810078
6328,5,8,0,0,0,0.0001,0.001,0.0,1,0.17983137355060738,0.16921890827485267
6329,5,8,0,0,0,0.0001,0.001,0.0,2,0.2087573434493081,0.19643785761837146
6330,5,8,0,0,0,0.0001,0.001,0.01,0,0.17994568494768304,0.1693264737648703
6331,5,8,0,0,0,0.0001,0.001,0.01,1,0.19156984511823816,0.18026465243100728
6332,5,8,0,0,0,0.0001,0.001,0.01,2,0.2023392844578759,0.19039855026987854
6333,5,8,0,0,0,0.0001,0.001,0.1,0,0.2475030019065873,0.23289700206618938
6334,5,8,0,0,0,0.0001,0.001,0.1,1,0.23977988747568293,0.22562965506952298
6335,5,8,0,0,0,0.0001,0.001,0.1,2,0.25730850426168606,0.24212384814346388
6336,5,8,0,0,0,0.0001,0.01,0.0,0,0.191621165015413,0.18031294376527915
6337,5,8,0,0,0,0.0001,0.01,0.0,1,0.24286120949001475,0.22852913771825983
6338,5,8,0,0,0,0.0001,0.01,0.0,2,0.1827402639767663,0.17195613511401295
6339,5,8,0,0,0,0.0001,0.01,0.01,0,0.22679137037010355,0.21340763484402064
6340,5,8,0,0,0,0.0001,0.01,0.01,1,0.23707736793966455,0.22308662046745564
6341,5,8,0,0,0,0.0001,0.01,0.01,2,0.2239788384816186,0.21076108009519812
6342,5,8,0,0,0,0.0001,0.01,0.1,0,0.23758614472360773,0.22356537259081763
6343,5,8,0,0,0,0.0001,0.01,0.1,1,0.19330145964832468,0.18189407845689287
6344,5,8,0,0,0,0.0001,0.01,0.1,2,0.1646381274840371,0.15492226769554515
6345,5,8,0,0,0,0.00039810717055349735,0.0,0.0,0,0.06761111865253612,0.06362115497273889
6346,5,8,0,0,0,0.00039810717055349735,0.0,0.0,1,0.05577673725099727,0.05248516095046635
6347,5,8,0,0,0,0.00039810717055349735,0.0,0.0,2,0.06216492656679317,0.05849636133518592
6348,5,8,0,0,0,0.00039810717055349735,0.0,0.01,0,0.05645409206361934,0.05312254273565506
6349,5,8,0,0,0,0.00039810717055349735,0.0,0.01,1,0.06638353274078533,0.0624660131101228
6350,5,8,0,0,0,0.00039810717055349735,0.0,0.01,2,0.08922868565530939,0.08396299530650203
6351,5,8,0,0,0,0.00039810717055349735,0.0,0.1,0,0.060253639497472485,0.05669786586198489
6352,5,8,0,0,0,0.00039810717055349735,0.0,0.1,1,0.055287304498864855,0.052024611301344656
6353,5,8,0,0,0,0.00039810717055349735,0.0,0.1,2,0.07424083749265833,0.06985963139731556
6354,5,8,0,0,0,0.00039810717055349735,0.001,0.0,0,0.08134273073883219,0.0765424175990452
6355,5,8,0,0,0,0.00039810717055349735,0.001,0.0,1,0.05615669737072154,0.05284269832216211
6356,5,8,0,0,0,0.00039810717055349735,0.001,0.0,2,0.06786361149759457,0.06385874735022233
6357,5,8,0,0,0,0.00039810717055349735,0.001,0.01,0,0.086667769529535,0.08155320761244846
6358,5,8,0,0,0,0.00039810717055349735,0.001,0.01,1,0.0762551851651208,0.07175510551448434
6359,5,8,0,0,0,0.00039810717055349735,0.001,0.01,2,0.06986858312101527,0.06574539873111629
6360,5,8,0,0,0,0.00039810717055349735,0.001,0.1,0,0.0755068741819398,0.0710509549253863
6361,5,8,0,0,0,0.00039810717055349735,0.001,0.1,1,0.07217418561191721,0.06791493972234057
6362,5,8,0,0,0,0.00039810717055349735,0.001,0.1,2,0.05479695604057475,0.051563199985021936
6363,5,8,0,0,0,0.00039810717055349735,0.01,0.0,0,0.0858656718513505,0.0807984444654385
6364,5,8,0,0,0,0.00039810717055349735,0.01,0.0,1,0.06661339119882748,0.06268230683329055
6365,5,8,0,0,0,0.00039810717055349735,0.01,0.0,2,0.07630699227066202,0.07180385530528823
6366,5,8,0,0,0,0.00039810717055349735,0.01,0.01,0,0.08012384191961451,0.0753954595837443
6367,5,8,0,0,0,0.00039810717055349735,0.01,0.01,1,0.07271340368004008,0.06842233668544138
6368,5,8,0,0,0,0.00039810717055349735,0.01,0.01,2,0.08252774886102839,0.077657503743163
6369,5,8,0,0,0,0.00039810717055349735,0.01,0.1,0,0.07907045070142908,0.07440423258920938
6370,5,8,0,0,0,0.00039810717055349735,0.01,0.1,1,0.06951688192100687,0.06541445262349715
6371,5,8,0,0,0,0.00039810717055349735,0.01,0.1,2,0.057237669505788534,0.053859878589208765
6372,5,8,0,0,0,0.001584893192461114,0.0,0.0,0,0.02388578399540809,0.022476202073018387
6373,5,8,0,0,0,0.001584893192461114,0.0,0.0,1,0.023993170929057627,0.02257725173591297
6374,5,8,0,0,0,0.001584893192461114,0.0,0.0,2,0.01101971379035112,0.01036940273705793
6375,5,8,0,0,0,0.001584893192461114,0.0,0.01,0,0.019405676089431473,0.018260480678944993
6376,5,8,0,0,0,0.001584893192461114,0.0,0.01,1,0.020975244638003373,0.019737423611692697
6377,5,8,0,0,0,0.001584893192461114,0.0,0.01,2,0.012383729916998756,0.011652923600316256
6378,5,8,0,0,0,0.001584893192461114,0.0,0.1,0,0.023908837390048534,0.022497895007883212
6379,5,8,0,0,0,0.001584893192461114,0.0,0.1,1,0.014057835844392354,0.013228234803120822
6380,5,8,0,0,0,0.001584893192461114,0.0,0.1,2,0.013914103199995705,0.013092984314354388
6381,5,8,0,0,0,0.001584893192461114,0.001,0.0,0,0.022432923843322967,0.021109080174554467
6382,5,8,0,0,0,0.001584893192461114,0.001,0.0,1,0.01606719076239402,0.015119010805369733
6383,5,8,0,0,0,0.001584893192461114,0.001,0.0,2,0.021900366275441462,0.02060795065276355
6384,5,8,0,0,0,0.001584893192461114,0.001,0.01,0,0.02010864683655471,0.01892196671460537
6385,5,8,0,0,0,0.001584893192461114,0.001,0.01,1,0.01299603877843539,0.012229098018681396
6386,5,8,0,0,0,0.001584893192461114,0.001,0.01,2,0.02577014424416199,0.02424935976955864
6387,5,8,0,0,0,0.001584893192461114,0.001,0.1,0,0.02284517099028348,0.02149699920542618
6388,5,8,0,0,0,0.001584893192461114,0.001,0.1,1,0.017061747111618054,0.01605487497807012
6389,5,8,0,0,0,0.001584893192461114,0.001,0.1,2,0.01223241991719108,0.011510542921834047
6390,5,8,0,0,0,0.001584893192461114,0.01,0.0,0,0.022791968295702618,0.021446936184071785
6391,5,8,0,0,0,0.001584893192461114,0.01,0.0,1,0.016480393817618726,0.015507829333084982
6392,5,8,0,0,0,0.001584893192461114,0.01,0.0,2,0.018857529775065524,0.017744682355991147
6393,5,8,0,0,0,0.001584893192461114,0.01,0.01,0,0.015859325058485585,0.01492341196858906
6394,5,8,0,0,0,0.001584893192461114,0.01,0.01,1,0.017969739974082164,0.016909284071844274
6395,5,8,0,0,0,0.001584893192461114,0.01,0.01,2,0.012666738721305795,0.011919231085775858
6396,5,8,0,0,0,0.001584893192461114,0.01,0.1,0,0.01762913065289681,0.01658877527328914
6397,5,8,0,0,0,0.001584893192461114,0.01,0.1,1,0.01708131852060003,0.01607329141117599
6398,5,8,0,0,0,0.001584893192461114,0.01,0.1,2,0.014328114055183735,0.013482562970990413
6399,5,8,0,0,0,0.00630957344480193,0.0,0.0,0,0.008700815574710759,0.008187350647349913
6400,5,8,0,0,0,0.00630957344480193,0.0,0.0,1,0.008584176185685213,0.008077594548160722
6401,5,8,0,0,0,0.00630957344480193,0.0,0.0,2,0.008806620463732425,0.00828691162748862
6402,5,8,0,0,0,0.00630957344480193,0.0,0.01,0,0.008539412412064691,0.008035472438137493
6403,5,8,0,0,0,0.00630957344480193,0.0,0.01,1,0.00844118619263778,0.007943042884343809
6404,5,8,0,0,0,0.00630957344480193,0.0,0.01,2,0.008523573815741212,0.008020568531630261
6405,5,8,0,0,0,0.00630957344480193,0.0,0.1,0,0.00830066933783234,0.007810818410410727
6406,5,8,0,0,0,0.00630957344480193,0.0,0.1,1,0.008515248658425829,0.008012734670361727
6407,5,8,0,0,0,0.00630957344480193,0.0,0.1,2,0.008518750133283159,0.008016029511195172
6408,5,8,0,0,0,0.00630957344480193,0.001,0.0,0,0.008465746674761266,0.007966153968297526
6409,5,8,0,0,0,0.00630957344480193,0.001,0.0,1,0.008458580587133854,0.00795941077604486
6410,5,8,0,0,0,0.00630957344480193,0.001,0.0,2,0.008768732651217359,0.008251259704555841
6411,5,8,0,0,0,0.00630957344480193,0.001,0.01,0,0.008404537080134378,0.007908556561492459
6412,5,8,0,0,0,0.00630957344480193,0.001,0.01,1,0.00862292946522412,0.008114060863944039
6413,5,8,0,0,0,0.00630957344480193,0.001,0.01,2,0.008790638085892411,0.008271872424504596
6414,5,8,0,0,0,0.00630957344480193,0.001,0.1,0,0.0082865989051521,0.007797578322154186
6415,5,8,0,0,0,0.00630957344480193,0.001,0.1,1,0.008610418919024468,0.008102288607924255
6416,5,8,0,0,0,0.00630957344480193,0.001,0.1,2,0.008507916358342069,0.00800583507441904
6417,5,8,0,0,0,0.00630957344480193,0.01,0.0,0,0.00935706089266629,0.008804868681452386
6418,5,8,0,0,0,0.00630957344480193,0.01,0.0,1,0.009389625987137065,0.008835511998162978
6419,5,8,0,0,0,0.00630957344480193,0.01,0.0,2,0.009407544335449445,0.008852372923371094
6420,5,8,0,0,0,0.00630957344480193,0.01,0.01,0,0.00869321929151818,0.008180202646845802
6421,5,8,0,0,0,0.00630957344480193,0.01,0.01,1,0.008754581654698527,0.008237943806808756
6422,5,8,0,0,0,0.00630957344480193,0.01,0.01,2,0.009264454111978128,0.008717726944070896
6423,5,8,0,0,0,0.00630957344480193,0.01,0.1,0,0.009241382514929335,0.008696016880984182
6424,5,8,0,0,0,0.00630957344480193,0.01,0.1,1,0.009329133247699208,0.008778589142467009
6425,5,8,0,0,0,0.00630957344480193,0.01,0.1,2,0.008946455357544828,0.008418494385282579
6426,5,8,0,0,0,0.025118864315095794,0.0,0.0,0,0.008230154846349749,0.007744465220582687
6427,5,8,0,0,0,0.025118864315095794,0.0,0.0,1,0.00822783411589295,0.007742281444378647
6428,5,8,0,0,0,0.025118864315095794,0.0,0.0,2,0.008219224494495114,0.007734179906227454
6429,5,8,0,0,0,0.025118864315095794,0.0,0.01,0,0.008226478938981678,0.00774100624109839
6430,5,8,0,0,0,0.025118864315095794,0.0,0.01,1,0.008216585264987449,0.007731696426692399
6431,5,8,0,0,0,0.025118864315095794,0.0,0.01,2,0.008227789993028117,0.007742239925355189
6432,5,8,0,0,0,0.025118864315095794,0.0,0.1,0,0.008228756899575664,0.00774314977143571
6433,5,8,0,0,0,0.025118864315095794,0.0,0.1,1,0.008219499216861229,0.007734438416285821
6434,5,8,0,0,0,0.025118864315095794,0.0,0.1,2,0.008228214870363775,0.007742639729224065
6435,5,8,0,0,0,0.025118864315095794,0.001,0.0,0,0.008168809301546641,0.007686739886486929
6436,5,8,0,0,0,0.025118864315095794,0.001,0.0,1,0.008164542205027171,0.0076827246059478806
6437,5,8,0,0,0,0.025118864315095794,0.001,0.0,2,0.00816971296645078,0.007687590223030022
6438,5,8,0,0,0,0.025118864315095794,0.001,0.01,0,0.008168355590990611,0.007686312950944769
6439,5,8,0,0,0,0.025118864315095794,0.001,0.01,1,0.00816486691194028,0.0076830301507939255
6440,5,8,0,0,0,0.025118864315095794,0.001,0.01,2,0.008166441898657607,0.007684512192150732
6441,5,8,0,0,0,0.025118864315095794,0.001,0.1,0,0.008167405432232945,0.007685418864309687
6442,5,8,0,0,0,0.025118864315095794,0.001,0.1,1,0.008168689930023034,0.007686627559485778
6443,5,8,0,0,0,0.025118864315095794,0.001,0.1,2,0.008167700893572398,0.007685696889463544
6444,5,8,0,0,0,0.025118864315095794,0.01,0.0,0,0.008383941226964602,0.007889176140159037
6445,5,8,0,0,0,0.025118864315095794,0.01,0.0,1,0.00838475250578464,0.007889939542637274
6446,5,8,0,0,0,0.025118864315095794,0.01,0.0,2,0.008384080940251955,0.007889307608486785
6447,5,8,0,0,0,0.025118864315095794,0.01,0.01,0,0.008384501152997622,0.007889703023039102
6448,5,8,0,0,0,0.025118864315095794,0.01,0.01,1,0.008383194231033068,0.007888473227015884
6449,5,8,0,0,0,0.025118864315095794,0.01,0.01,2,0.00838504719114841,0.00789021683760843
6450,5,8,0,0,0,0.025118864315095794,0.01,0.1,0,0.008384216898446688,0.007889435543322791
6451,5,8,0,0,0,0.025118864315095794,0.01,0.1,1,0.008384757810598024,0.007889944534395451
6452,5,8,0,0,0,0.025118864315095794,0.01,0.1,2,0.008384117895131717,0.007889342382532522
6453,5,8,0,0,0,0.1,0.0,0.0,0,0.008219407962150078,0.007734352546827723
6454,5,8,0,0,0,0.1,0.0,0.0,1,0.008223797691669085,0.007738483223372987
6455,5,8,0,0,0,0.1,0.0,0.0,2,0.008221684595176495,0.007736494827941781
6456,5,8,0,0,0,0.1,0.0,0.01,0,0.008222117227115354,0.007736901928788164
6457,5,8,0,0,0,0.1,0.0,0.01,1,0.008218514781989773,0.0077335120762878195
6458,5,8,0,0,0,0.1,0.0,0.01,2,0.008210578721561154,0.0077260443499661035
6459,5,8,0,0,0,0.1,0.0,0.1,0,0.008221457747952188,0.007736281367749133
6460,5,8,0,0,0,0.1,0.0,0.1,1,0.008228168777729208,0.007742596356673731
6461,5,8,0,0,0,0.1,0.0,0.1,2,0.008219402556344655,0.007734347460037393
6462,5,8,0,0,0,0.1,0.001,0.0,0,0.008164417016081515,0.007682606804830679
6463,5,8,0,0,0,0.1,0.001,0.0,1,0.008163337058714458,0.007681590579446707
6464,5,8,0,0,0,0.1,0.001,0.0,2,0.00816127199619157,0.007679647383336135
6465,5,8,0,0,0,0.1,0.001,0.01,0,0.008164882129201023,0.007683044470031993
6466,5,8,0,0,0,0.1,0.001,0.01,1,0.00816483152485761,0.007682996852024204
6467,5,8,0,0,0,0.1,0.001,0.01,2,0.00816458377185323,0.007682763719773168
6468,5,8,0,0,0,0.1,0.001,0.1,0,0.008163560695341654,0.007681801018510577
6469,5,8,0,0,0,0.1,0.001,0.1,1,0.00816020141797513,0.007678639983606979
6470,5,8,0,0,0,0.1,0.001,0.1,2,0.008165734774759837,0.00768384679805607
6471,5,8,0,0,0,0.1,0.01,0.0,0,0.00837464609050725,0.00788042954153988
6472,5,8,0,0,0,0.1,0.01,0.0,1,0.008379435979366046,0.007884936762651746
6473,5,8,0,0,0,0.1,0.01,0.0,2,0.00837667004826022,0.00788233405861379
6474,5,8,0,0,0,0.1,0.01,0.01,0,0.00837273915910695,0.007878635144692753
6475,5,8,0,0,0,0.1,0.01,0.01,1,0.008377705060481768,0.007883307991219227
6476,5,8,0,0,0,0.1,0.01,0.01,2,0.008377751492500047,0.00788335168312508
6477,5,8,0,0,0,0.1,0.01,0.1,0,0.00837559219503377,0.007881319813197882
6478,5,8,0,0,0,0.1,0.01,0.1,1,0.008376232550167569,0.007881922378782017
6479,5,8,0,0,0,0.1,0.01,0.1,2,0.008374764465331775,0.007880540930660575
6480,5,8,0,0,1,0.0001,0.0,0.0,0,0.22065243092985315,0.20763097524600968
6481,5,8,0,0,1,0.0001,0.0,0.0,1,0.22620988974781198,0.21286046938482187
6482,5,8,0,0,1,0.0001,0.0,0.0,2,0.21025709257335826,0.19784910140997
6483,5,8,0,0,1,0.0001,0.0,0.01,0,0.20392706952305,0.19189263470019216
6484,5,8,0,0,1,0.0001,0.0,0.01,1,0.2756307033082978,0.2593647914707953
6485,5,8,0,0,1,0.0001,0.0,0.01,2,0.18414863035888834,0.1732813889722705
6486,5,8,0,0,1,0.0001,0.0,0.1,0,0.23668661926002665,0.2227189312057176
6487,5,8,0,0,1,0.0001,0.0,0.1,1,0.15327603528709574,0.14423069147431605
6488,5,8,0,0,1,0.0001,0.0,0.1,2,0.13417649046392602,0.126258276207111
6489,5,8,0,0,1,0.0001,0.001,0.0,0,0.21438920603008432,0.20173736469912426
6490,5,8,0,0,1,0.0001,0.001,0.0,1,0.1671335425755517,0.15727041979571169
6491,5,8,0,0,1,0.0001,0.001,0.0,2,0.1923277865430848,0.180977865136424
6492,5,8,0,0,1,0.0001,0.001,0.01,0,0.1771137950202958,0.16666170336132244
6493,5,8,0,0,1,0.0001,0.001,0.01,1,0.1941981035253541,0.18273780830773312
6494,5,8,0,0,1,0.0001,0.001,0.01,2,0.241572617270662,0.22731658973920002
6495,5,8,0,0,1,0.0001,0.001,0.1,0,0.1972998354813592,0.18565649643758103
6496,5,8,0,0,1,0.0001,0.001,0.1,1,0.15727425263137979,0.14799296031921774
6497,5,8,0,0,1,0.0001,0.001,0.1,2,0.22311011270494624,0.20994362080199339
6498,5,8,0,0,1,0.0001,0.01,0.0,0,0.19141050139875573,0.1801147121301638
6499,5,8,0,0,1,0.0001,0.01,0.0,1,0.1734298630139367,0.16319517280012732
6500,5,8,0,0,1,0.0001,0.01,0.0,2,0.24916925356598063,0.23446492250824924
6501,5,8,0,0,1,0.0001,0.01,0.01,0,0.22545213631601496,0.21214743357834104
6502,5,8,0,0,1,0.0001,0.01,0.01,1,0.21543401626558467,0.2027205171041522
6503,5,8,0,0,1,0.0001,0.01,0.01,2,0.19088946846933527,0.17962442713844648
6504,5,8,0,0,1,0.0001,0.01,0.1,0,0.1575470345398919,0.1482496444330304
6505,5,8,0,0,1,0.0001,0.01,0.1,1,0.2488794909498231,0.23419225977650823
6506,5,8,0,0,1,0.0001,0.01,0.1,2,0.20712344727726145,0.19490038325553238
6507,5,8,0,0,1,0.00039810717055349735,0.0,0.0,0,0.0573149615308778,0.05393260934717229
6508,5,8,0,0,1,0.00039810717055349735,0.0,0.0,1,0.058150535442544664,0.05471887318047068
6509,5,8,0,0,1,0.00039810717055349735,0.0,0.0,2,0.06099822292537853,0.05739850887161164
6510,5,8,0,0,1,0.00039810717055349735,0.0,0.01,0,0.07467369566173718,0.07026694512329763
6511,5,8,0,0,1,0.00039810717055349735,0.0,0.01,1,0.06586636070223018,0.06197936116487725
6512,5,8,0,0,1,0.00039810717055349735,0.0,0.01,2,0.052032199837877,0.04896160151513659
